"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,3855.363,0,0.9270216,0,0.8874534,0,1.05043
0,3871.494,0,0.902326,0,0.8629385,0,1.050632
0,3887.625,0,0.8788141,0,0.8396194,0,1.050828
0,3903.757,0,0.8563933,0,0.8173814,0,1.051016
0,3919.888,0,0.8349981,0,0.796165,0,1.051197
0,3936.019,0,0.8146228,0,0.7760055,0,1.051372
0,3952.15,0,0.7952124,0,0.7568163,0,1.051541
0,3968.282,0,0.7767208,0,0.738521,0,1.051704
0,3984.413,0,0.7590593,0,0.7210535,0,1.051861
0,4000.544,0,0.7421746,0,0.704363,0,1.052013
0,4016.675,0,0.7260413,0,0.6884468,0,1.052159
0,4032.807,0,0.7106099,0,0.6732274,0,1.052301
0,4048.938,0,0.6958534,0,0.6586736,0,1.052438
0,4065.069,0,0.6817818,0,0.6448346,0,1.05257
0,4081.2,0,0.66834,0,0.6316117,0,1.052698
0,4097.332,0,0.655389,0,0.618841,0,1.052822
0,4113.463,0,0.6429869,0,0.6066813,0,1.052942
0,4129.594,0,0.6311182,0,0.5950078,0,1.053058
0,4145.725,0,0.6197108,0,0.583819,0,1.05317
0,4161.856,0,0.6087816,0,0.5731115,0,1.05328
0,4177.988,0,0.5982813,0,0.5628295,0,1.053385
0,4194.119,0,0.5882182,0,0.5529906,0,1.053488
0,4210.25,0,0.5785369,0,0.5435144,0,1.053588
0,4226.381,0,0.5692002,0,0.5343955,0,1.053684
0,4242.513,0,0.5602219,0,0.5256361,0,1.053779
0,4258.644,0,0.551596,0,0.5172375,0,1.05387
0,4274.775,0,0.5432707,0,0.5091153,0,1.053959
0,4290.906,0,0.5352276,0,0.5012941,0,1.054045
0,4307.038,0,0.5274904,0,0.4937758,0,1.05413
0,4323.168,0,0.5227159,0,0.5074006,0,0.7946014
0,4339.3,0,1.588352,0,2.210957,0,0.8682046
0,4355.431,0,5.290888,0,6.600298,0,0.9562519
0,4371.563,0,9.800626,0,10.97361,0,1.001182
0,4387.693,0,12.74136,0,13.43795,0,1.018333
0,4403.825,0,13.89622,0,14.18872,0,1.024659
0,4419.956,0,13.85287,0,13.89532,0,1.027311
0,4436.087,0,13.17351,0,13.08568,0,1.028788
0,4452.218,0,12.22422,0,12.07965,0,1.029884
0,4468.35,0,11.20935,0,11.04826,0,1.030853
0,4484.481,0,10.23071,0,10.07287,0,1.031768
0,4500.612,0,9.331832,0,9.185618,0,1.032648
0,4516.743,0,8.52584,0,8.393801,0,1.033501
0,4532.875,0,7.811268,0,7.693176,0,1.034331
0,4549.006,0,7.180416,0,7.074881,0,1.035141
0,4565.137,0,6.623553,0,6.528824,0,1.035936
0,4581.268,0,6.130915,0,6.045254,0,1.036716
0,4597.399,0,5.693558,0,5.615402,0,1.037484
0,4613.531,0,5.303656,0,5.231662,0,1.038241
0,4629.662,0,4.95452,0,4.887568,0,1.038987
0,4645.793,0,4.640499,0,4.577662,0,1.039723
0,4661.924,0,4.356873,0,4.297445,0,1.040449
0,4678.056,0,4.099541,0,4.043105,0,1.041164
0,4694.187,0,3.865209,0,3.810928,0,1.041868
0,4710.318,0,3.651659,0,3.599074,0,1.042556
0,4726.449,0,3.45498,0,3.403699,0,1.043218
0,4742.581,0,3.273522,0,3.22331,0,1.043854
0,4758.712,0,3.105455,0,3.056086,0,1.044464
0,4774.843,0,2.949374,0,2.900708,0,1.04505
0,4790.974,0,2.804139,0,2.756063,0,1.045613
0,4807.105,0,2.668751,0,2.621171,0,1.046153
0,4823.237,0,2.542338,0,2.495178,0,1.046672
0,4839.368,0,2.424147,0,2.377336,0,1.04717
0,4855.499,0,2.313511,0,2.26699,0,1.047648
0,4871.63,0,2.209975,0,2.163767,0,1.048107
0,4887.762,0,2.112697,0,2.0668,0,1.048548
0,4903.893,0,2.02137,0,1.975634,0,1.048971
0,4920.024,0,1.93566,0,1.890198,0,1.049378
0,4936.155,0,1.855087,0,1.809893,0,1.049768
0,4952.287,0,1.779126,0,1.73415,0,1.050142
0,4968.417,0,1.707712,0,1.662887,0,1.050502
0,4984.549,0,1.640426,0,1.595787,0,1.050847
0,5000.68,0,1.576997,0,1.532546,0,1.051178
0,5016.812,0,1.51717,0,1.472906,0,1.051497
0,5032.942,0,1.460715,0,1.416636,0,1.051802
0,5049.074,0,1.407412,0,1.363518,0,1.052096
0,5065.205,0,1.357064,0,1.313354,0,1.052378
0,5081.336,0,1.309478,0,1.265955,0,1.052648
0,5097.467,0,1.264482,0,1.221148,0,1.052909
0,5113.599,0,1.221916,0,1.178771,0,1.053158
0,5129.73,0,1.181629,0,1.138677,0,1.053398
