"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Midazolam|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,7713,0,0,2.275189,2.080059,0,2.227939,0,1.055682
0,7716,0,0,2.25489,2.061269,0,2.207718,0,1.055744
0,7719,0,0,2.234849,2.042717,0,2.187752,0,1.055805
0,7722,0,0,2.21506,2.024399,0,2.168039,0,1.055866
0,7725,0,0,2.19552,2.006312,0,2.148573,0,1.055927
0,7728,0,0,2.176224,1.988451,0,2.129347,0,1.055987
0,7731,0,0,2.157167,1.970813,0,2.110358,0,1.056047
0,7734,0,0,2.138347,1.953395,0,2.091603,0,1.056106
0,7737,0,0,2.119761,1.936193,0,2.073081,0,1.056165
0,7740,0,0,2.101406,1.919205,0,2.054792,0,1.056223
0,7743,0,0,2.083279,1.902429,0,2.036732,0,1.056281
0,7746,0,0,2.065377,1.88586,0,2.018901,0,1.056338
0,7749,0,0,2.047695,1.869495,0,2.001287,0,1.056395
0,7752,0,0,2.030229,1.853331,0,1.983883,0,1.056452
0,7755,0,0,2.012975,1.837363,0,1.966687,0,1.056508
0,7758,0,0,1.99593,1.821591,0,1.949694,0,1.056563
0,7761,0,0,1.979093,1.80601,0,1.93291,0,1.056619
0,7764,0,0,1.962461,1.790619,0,1.916335,0,1.056674
0,7767,0,0,1.946031,1.775416,0,1.899964,0,1.056728
0,7770,0,0,1.929801,1.760396,0,1.883798,0,1.056782
0,7773,0,0,1.91376,1.745555,0,1.867815,0,1.056835
0,7776,0,0,1.897906,1.730887,0,1.852008,0,1.056889
0,7779,0,0,1.882234,1.716391,0,1.836374,0,1.056941
0,7782,0,0,1.866739,1.702061,0,1.820904,0,1.056994
0,7785,0,0,1.851429,1.687903,0,1.805629,0,1.057046
0,7788,0,0,1.836302,1.673912,0,1.790548,0,1.057097
0,7791,0,0,1.821355,1.660087,0,1.775662,0,1.057148
0,7794,0,0,1.806588,1.646428,0,1.760976,0,1.057199
0,7797,0,0,1.791997,1.632931,0,1.746457,0,1.057249
0,7800,0,0,1.777585,1.619598,0,1.73211,0,1.057299
0,7803,0,0,1.76335,1.606426,0,1.717936,0,1.057349
0,7806,0,0,1.749294,1.593416,0,1.703929,0,1.057398
0,7809,0,0,1.735401,1.580559,0,1.690088,0,1.057447
0,7812,0,0,1.721671,1.567853,0,1.676408,0,1.057496
0,7815,0,0,1.708103,1.555297,0,1.662882,0,1.057544
0,7818,0,0,1.694691,1.542888,0,1.649505,0,1.057591
0,7821,0,0,1.681432,1.530622,0,1.636281,0,1.057639
0,7824,0,0,1.668321,1.518494,0,1.623202,0,1.057686
0,7827,0,0,1.655351,1.506501,0,1.610265,0,1.057732
0,7830,0,0,1.642519,1.49464,0,1.597466,0,1.057779
0,7833,0,0,1.629838,1.482917,0,1.584822,0,1.057825
0,7836,0,0,1.6173,1.471327,0,1.572326,0,1.05787
0,7839,0,0,1.604904,1.459868,0,1.559982,0,1.057916
0,7842,0,0,1.59265,1.448539,0,1.54779,0,1.057961
0,7845,0,0,1.580534,1.437339,0,1.535726,0,1.058005
0,7848,0,0,1.568556,1.426266,0,1.523798,0,1.058049
0,7851,0,0,1.556718,1.41532,0,1.512003,0,1.058093
0,7854,0,0,1.545018,1.404501,0,1.500337,0,1.058137
0,7857,0,0,1.53345,1.393804,0,1.488814,0,1.05818
0,7860,0,0,1.522016,1.38323,0,1.477425,0,1.058223
0,7863,0,0,1.510715,1.372779,0,1.466172,0,1.058265
0,7866,0,0,1.499543,1.362446,0,1.45505,0,1.058308
0,7869,0,0,1.488493,1.352228,0,1.444041,0,1.058349
0,7872,0,0,1.477564,1.342123,0,1.433148,0,1.058391
0,7875,0,0,1.466752,1.332129,0,1.422364,0,1.058432
0,7878,0,0,1.456055,1.322242,0,1.411688,0,1.058473
0,7881,0,0,1.445475,1.312465,0,1.401138,0,1.058514
0,7884,0,0,1.435007,1.302794,0,1.390703,0,1.058554
0,7887,0,0,1.424649,1.293225,0,1.380383,0,1.058594
0,7890,0,0,1.414401,1.283759,0,1.370179,0,1.058634
0,7893,0,0,1.404266,1.274397,0,1.360085,0,1.058674
0,7896,0,0,1.394242,1.265137,0,1.350104,0,1.058713
0,7899,0,0,1.384329,1.25598,0,1.340235,0,1.058752
0,7902,0,0,1.374528,1.246924,0,1.33048,0,1.05879
0,7905,0,0,1.364839,1.23797,0,1.320841,0,1.058828
0,7908,0,0,1.355263,1.229119,0,1.311318,0,1.058866
0,7911,0,0,1.345801,1.22037,0,1.301912,0,1.058904
0,7914,0,0,1.336449,1.211722,0,1.292613,0,1.058941
0,7917,0,0,1.327196,1.203167,0,1.283407,0,1.058979
0,7920,0,0,1.318045,1.194706,0,1.274293,0,1.059015
0,7923,0.002951138,0.002067469,1.308987,1.186336,0.0174083,1.265219,0.1008786,1.059048
0,7926,0.01781856,0.01225294,1.29998,1.17802,0.04567652,1.256159,0.2432327,1.059078
0,7929,0.03133213,0.02143833,1.291004,1.169741,0.05701713,1.247139,0.3795974,1.059109
0,7932,0.03787218,0.02585589,1.282077,1.161508,0.05707014,1.238202,0.4961156,1.05914
0,7935,0.03889858,0.02652358,1.273222,1.15334,0.05203156,1.229369,0.5912489,1.059172
0,7938,0.03708732,0.02526896,1.264458,1.145252,0.04583758,1.220653,0.6680682,1.059206
0,7941,0.03432907,0.02337728,1.2558,1.137257,0.04011118,1.212059,0.7300882,1.05924
0,7944,0.03152504,0.0214591,1.247256,1.129362,0.03524091,1.203589,0.7802559,1.059274
0,7947,0.02898358,0.01972245,1.23883,1.121573,0.0311899,1.195242,0.8209177,1.059309
0,7950,0.02675987,0.01820387,1.230521,1.113891,0.02782464,1.187015,0.8539328,1.059344
0,7953,0.02482582,0.01688372,1.22233,1.106315,0.02501233,1.178902,0.880779,1.059379
0,7956,0.02313554,0.01573043,1.214251,1.098843,0.02264271,1.170899,0.9026358,1.059414
0,7959,0.02164597,0.01471449,1.206281,1.091471,0.02062869,1.163,0.9204487,1.059449
0,7962,0.02032165,0.0138116,1.198416,1.084197,0.01890224,1.155199,0.934978,1.059483
0,7965,0.01913447,0.01300251,1.190649,1.077016,0.01741023,1.147493,0.9468371,1.059518
0,7968,0.01806235,0.01227209,1.182977,1.069924,0.0161109,1.139877,0.9565222,1.059551
0,7971,0.01708784,0.0116084,1.175395,1.062917,0.01497104,1.132346,0.9644354,1.059585
0,7974,0.01619708,0.01100193,1.1679,1.055992,0.01396427,1.124899,0.9709034,1.059618
0,7977,0.01537888,0.01044503,1.160487,1.049145,0.0130693,1.117531,0.9761917,1.059651
0,7980,0.01462411,0.009931437,1.153154,1.042374,0.01226889,1.11024,0.9805166,1.059683
0,7983,0.01392527,0.009456011,1.1459,1.035675,0.01154895,1.103025,0.9840543,1.059716
0,7986,0.01327607,0.009014464,1.13872,1.029048,0.010898,1.095884,0.9869487,1.059747
0,7989,0.01267128,0.008603198,1.131614,1.022489,0.01030649,1.088815,0.989317,1.059779
0,7992,0.01210642,0.008219153,1.12458,1.015998,0.009766533,1.081818,0.9912552,1.05981
0,7995,0.01157766,0.007859715,1.117616,1.009572,0.009271571,1.074891,0.9928414,1.059841
0,7998,0.01108172,0.007522632,1.110722,1.003211,0.008816078,1.068033,0.9941396,1.059872
0,8001,0.01061572,0.007205942,1.103897,0.9969143,0.00839541,1.061243,0.9952022,1.059902
0,8004,0.01017715,0.006907928,1.097139,0.9906801,0.008005634,1.054521,0.996072,1.059932
0,8007,0.0097638,0.006627083,1.090449,0.9845079,0.007643408,1.047867,0.996784,1.059962
0,8010,0.009373714,0.006362068,1.083824,0.9783971,0.007305868,1.041278,0.997367,1.059992
0,8013,0.009005145,0.006111694,1.077265,0.9723468,0.006990559,1.034756,0.9978441,1.060021
0,8016,0.00865653,0.005874891,1.070771,0.9663566,0.006695357,1.028298,0.9982348,1.06005
0,8019,0.008326458,0.005650701,1.064341,0.9604257,0.006418419,1.021905,0.9985546,1.060079
0,8022,0.008013656,0.005438255,1.057975,0.9545538,0.006158136,1.015577,0.9988165,1.060108
0,8025,0.00771697,0.005236764,1.051672,0.9487401,0.005913097,1.009311,0.9990309,1.060136
0,8028,0.007435342,0.005045512,1.045431,0.9429842,0.005682057,1.003109,0.9992064,1.060164
0,8031,0.00716781,0.00486384,1.039253,0.9372856,0.005463914,0.996968,0.9993501,1.060192
0,8034,0.006913487,0.004691147,1.033136,0.9316437,0.005257686,0.9908892,0.9994678,1.06022
0,8037,0.006671559,0.004526876,1.027079,0.9260579,0.005062494,0.9848713,0.9995642,1.060248
0,8040,0.006441273,0.004370517,1.021083,0.9205278,0.004877549,0.9789139,0.9996431,1.060275
0,8043,0.006221934,0.004221596,1.015146,0.9150528,0.004702139,0.9730163,0.9997077,1.060302
0,8046,0.006012896,0.004079675,1.009268,0.9096324,0.00453562,0.9671778,0.9997606,1.060329
0,8049,0.005813562,0.003944346,1.003449,0.9042659,0.004377404,0.9613979,0.9998039,1.060356
0,8052,0.005623372,0.003815229,0.9976874,0.898953,0.004226956,0.9556761,0.9998394,1.060383
0,8055,0.005441808,0.003691972,0.9919831,0.8936931,0.004083783,0.9500116,0.9998684,1.060409
0,8058,0.005268385,0.003574245,0.9863353,0.8884856,0.003947437,0.9444038,0.9998922,1.060435
0,8061,0.005102649,0.00346174,0.9807435,0.8833299,0.0038175,0.9388521,0.9999117,1.060461
0,8064,0.004944178,0.003354169,0.9752071,0.8782254,0.003693589,0.933356,0.9999276,1.060487
0,8067,0.004792572,0.003251262,0.9697255,0.8731719,0.00357535,0.9279149,0.9999407,1.060513
0,8070,0.004647463,0.003152766,0.9642982,0.8681685,0.003462455,0.922528,0.9999514,1.060538
0,8073,0.004508501,0.003058445,0.9589244,0.8632148,0.003354597,0.9171948,0.9999602,1.060563
0,8076,0.004375358,0.002968077,0.9536037,0.8583102,0.00325149,0.9119149,0.9999673,1.060589
0,8079,0.004247726,0.002881452,0.9483355,0.8534543,0.003152871,0.9066874,0.9999732,1.060613
0,8082,0.004125318,0.002798373,0.943119,0.8486464,0.003058491,0.9015119,0.9999781,1.060638
0,8085,0.004007861,0.002718658,0.9379539,0.8438861,0.002968119,0.8963878,0.999982,1.060663
0,8088,0.0038951,0.002642131,0.9328396,0.8391727,0.002881537,0.8913144,0.9999853,1.060687
0,8091,0.003786795,0.00256863,0.9277754,0.8345059,0.002798544,0.8862914,0.9999879,1.060711
0,8094,0.003682719,0.002498001,0.9227607,0.8298851,0.002718948,0.8813179,0.9999901,1.060735
0,8097,0.003582659,0.002430098,0.9177951,0.8253096,0.002642572,0.8763936,0.9999918,1.060759
0,8100,0.003486414,0.002364786,0.9128779,0.8207791,0.002569247,0.8715178,0.9999933,1.060783
0,8103,0.003393795,0.002301937,0.9080087,0.8162931,0.002498816,0.86669,0.9999945,1.060806
0,8106,0.003304623,0.002241427,0.9031869,0.811851,0.002431132,0.8619096,0.9999955,1.06083
0,8109,0.00321873,0.002183144,0.8984119,0.8074523,0.002366054,0.8571762,0.9999963,1.060853
0,8112,0.003135957,0.002126979,0.8936832,0.8030965,0.002303453,0.8524891,0.999997,1.060876
0,8115,0.003056154,0.002072831,0.8890003,0.7987832,0.002243204,0.8478479,0.9999975,1.060899
0,8118,0.00297918,0.002020603,0.8843627,0.794512,0.00218519,0.8432519,0.999998,1.060921
0,8121,0.002904901,0.001970205,0.8797699,0.7902821,0.002129304,0.8387009,0.9999983,1.060944
0,8124,0.00283319,0.00192155,0.8752213,0.7860934,0.002075441,0.8341941,0.9999986,1.060966
0,8127,0.002763929,0.001874559,0.8707164,0.7819451,0.002023504,0.8297311,0.9999989,1.060988
0,8130,0.002697005,0.001829154,0.8662548,0.777837,0.001973401,0.8253115,0.999999,1.06101
0,8133,0.002632312,0.001785264,0.861836,0.7737685,0.001925045,0.8209346,0.9999992,1.061032
0,8136,0.002569748,0.001742819,0.8574594,0.7697392,0.001878355,0.8166001,0.9999993,1.061054
0,8139,0.002509219,0.001701755,0.8531246,0.7657487,0.001833252,0.8123074,0.9999995,1.061075
0,8142,0.002450635,0.001662011,0.8488312,0.7617965,0.001789665,0.8080561,0.9999996,1.061097
0,8145,0.002393909,0.001623529,0.8445786,0.7578821,0.001747524,0.8038456,0.9999996,1.061118
0,8148,0.002338963,0.001586255,0.8403664,0.7540053,0.001706764,0.7996756,0.9999997,1.061139
0,8151,0.002285718,0.001550136,0.8361942,0.7501653,0.001667323,0.7955457,0.9999998,1.06116
0,8154,0.002234103,0.001515122,0.8320614,0.7463621,0.001629142,0.7914552,0.9999998,1.061181
0,8157,0.002184049,0.001481169,0.8279676,0.742595,0.001592167,0.7874038,0.9999998,1.061202
0,8160,0.002135492,0.001448231,0.8239125,0.7388638,0.001556346,0.7833911,0.9999999,1.061222
0,8163,0.002088369,0.001416267,0.8198955,0.7351679,0.001521628,0.7794166,0.9999999,1.061243
0,8166,0.002042622,0.001385237,0.8159162,0.7315069,0.001487967,0.7754798,0.9999999,1.061263
0,8169,0.001998196,0.001355103,0.8119743,0.7278805,0.001455319,0.7715804,0.9999999,1.061283
0,8172,0.001955038,0.001325829,0.8080692,0.7242884,0.001423641,0.7677179,0.9999999,1.061303
0,8175,0.001913099,0.001297383,0.8042006,0.7207301,0.001392893,0.7638919,0.9999999,1.061323
0,8178,0.00187233,0.001269731,0.8003681,0.7172052,0.001363039,0.7601021,0.9999999,1.061342
0,8181,0.001832687,0.001242842,0.7965713,0.7137133,0.001334041,0.7563479,0.9999999,1.061362
0,8184,0.001794127,0.001216689,0.7928096,0.7102541,0.001305866,0.752629,0.9999999,1.061381
0,8187,0.001756609,0.001191243,0.7890829,0.7068273,0.001278481,0.7489451,1,1.061401
0,8190,0.001720095,0.001166478,0.7853906,0.7034324,0.001251857,0.7452956,1,1.06142
0,8193,0.001684547,0.001142369,0.7817324,0.7000691,0.001225963,0.7416802,1,1.061439
0,8196,0.001649931,0.001118892,0.7781079,0.6967371,0.001200772,0.7380986,1,1.061458
0,8199,0.001616213,0.001096024,0.7745167,0.6934358,0.001176257,0.7345504,1,1.061476
0,8202,0.001583362,0.001073744,0.7709585,0.6901653,0.001152394,0.7310351,1,1.061495
0,8205,0.001551347,0.001052032,0.7674329,0.6869249,0.001129159,0.7275525,1,1.061514
0,8208,0.001520139,0.001030867,0.7639394,0.6837143,0.001106529,0.7241021,1,1.061532
0,8211,0.001489711,0.001010232,0.7604779,0.6805333,0.001084482,0.7206837,1,1.06155
0,8214,0.001460036,0.0009901077,0.7570479,0.6773816,0.001062998,0.7172968,1,1.061568
0,8217,0.001431091,0.0009704776,0.753649,0.6742586,0.001042057,0.713941,1,1.061586
0,8220,0.001402849,0.0009513252,0.750281,0.6711643,0.001021641,0.7106162,1,1.061604
0,8223,0.001375288,0.0009326352,0.7469434,0.6680982,0.001001731,0.7073218,1,1.061622
0,8226,0.001348388,0.0009143929,0.743636,0.6650601,0.0009823114,0.7040576,1,1.06164
0,8229,0.001322126,0.0008965835,0.7403583,0.6620496,0.0009633648,0.7008232,1,1.061657
0,8232,0.001296482,0.0008791937,0.7371101,0.6590664,0.0009448756,0.6976184,1,1.061674
0,8235,0.001271438,0.0008622106,0.7338911,0.6561102,0.0009268296,0.6944427,1,1.061692
0,8238,0.001246975,0.0008456216,0.7307009,0.6531807,0.0009092123,0.6912959,1,1.061709
0,8241,0.001223075,0.0008294146,0.7275392,0.6502777,0.0008920099,0.6881775,1,1.061726
0,8244,0.001199722,0.0008135785,0.7244057,0.6474007,0.0008752098,0.6850874,1,1.061743
0,8247,0.001176899,0.0007981021,0.7213001,0.6445497,0.0008587995,0.6820253,1,1.06176
0,8250,0.001154591,0.0007829749,0.718222,0.6417242,0.0008427671,0.6789907,1,1.061776
0,8253,0.001132783,0.0007681869,0.7151713,0.6389239,0.0008271011,0.6759834,1,1.061793
0,8256,0.001111461,0.0007537284,0.7121475,0.6361487,0.0008117908,0.6730032,1,1.06181
0,8259,0.001090611,0.0007395901,0.7091504,0.6333982,0.0007968255,0.6700496,1,1.061826
0,8262,0.001070219,0.0007257629,0.7061796,0.6306721,0.0007821952,0.6671225,1,1.061842
0,8265,0.001050274,0.0007122384,0.703235,0.6279703,0.0007678905,0.6642215,1,1.061858
0,8268,0.001030763,0.0006990082,0.7003161,0.6252923,0.000753902,0.6613463,1,1.061874
0,8271,0.001011674,0.0006860642,0.6974229,0.622638,0.0007402205,0.6584966,1,1.06189
0,8274,0.0009929953,0.0006733989,0.6945548,0.6200072,0.0007268378,0.6556722,1,1.061906
0,8277,0.000974717,0.0006610049,0.6917117,0.6173994,0.0007137455,0.6528728,1,1.061922
0,8280,0.000956828,0.0006488749,0.6888933,0.6148145,0.0007009357,0.6500981,1,1.061938
0,8283,0.0009393182,0.0006370021,0.6860994,0.6122524,0.0006884006,0.6473479,1,1.061953
0,8286,0.000922178,0.0006253798,0.6833296,0.6097125,0.0006761332,0.6446219,1,1.061968
0,8289,0.0009053978,0.0006140018,0.6805837,0.6071949,0.0006641261,0.6419199,1,1.061984
0,8292,0.0008889684,0.0006028617,0.6778615,0.6046991,0.0006523727,0.6392414,1,1.061999
0,8295,0.0008728811,0.0005919536,0.6751626,0.6022251,0.0006408662,0.6365864,1,1.062014
0,8298,0.0008571275,0.0005812717,0.6724869,0.5997725,0.0006296004,0.6339545,1,1.062029
0,8301,0.0008416992,0.0005708105,0.6698341,0.597341,0.0006185692,0.6313455,1,1.062044
0,8304,0.0008265883,0.0005605645,0.6672039,0.5949305,0.0006077666,0.6287591,1,1.062059
0,8307,0.0008117871,0.0005505286,0.6645961,0.5925409,0.0005971869,0.6261953,1,1.062074
0,8310,0.0007972883,0.0005406976,0.6620104,0.5901717,0.0005868246,0.6236535,1,1.062088
0,8313,0.0007830844,0.0005310667,0.6594467,0.5878228,0.0005766744,0.6211336,1,1.062103
0,8316,0.0007691687,0.0005216312,0.6569046,0.585494,0.000566731,0.6186355,1,1.062117
0,8319,0.0007555342,0.0005123864,0.654384,0.5831851,0.0005569895,0.6161588,1,1.062132
0,8322,0.0007421745,0.0005033279,0.6518845,0.5808958,0.000547445,0.6137033,1,1.062146
0,8325,0.000729083,0.0004944513,0.6494061,0.578626,0.0005380929,0.6112688,1,1.06216
0,8328,0.0007162538,0.0004857525,0.6469483,0.5763754,0.0005289285,0.6088551,1,1.062174
0,8331,0.0007036807,0.0004772274,0.6445112,0.5741438,0.0005199476,0.6064619,1,1.062188
0,8334,0.0006913579,0.0004688721,0.6420943,0.571931,0.0005111457,0.6040891,1,1.062202
0,8337,0.0006792799,0.0004606827,0.6396976,0.5697368,0.0005025189,0.6017363,1,1.062216
0,8340,0.0006674409,0.0004526555,0.6373207,0.5675611,0.000494063,0.5994034,1,1.06223
0,8343,0.0006558359,0.0004447868,0.6349635,0.5654036,0.0004857742,0.5970902,1,1.062243
0,8346,0.0006444596,0.0004370732,0.6326257,0.5632641,0.0004776487,0.5947965,1,1.062257
0,8349,0.0006333069,0.0004295113,0.6303072,0.5611425,0.0004696829,0.5925221,1,1.06227
0,8352,0.000622373,0.0004220977,0.6280077,0.5590385,0.0004618731,0.5902666,1,1.062284
0,8355,0.0006116531,0.0004148292,0.6257271,0.5569519,0.000454216,0.5880301,1,1.062297
0,8358,0.0006011425,0.0004077026,0.6234651,0.5548826,0.000446708,0.5858122,1,1.06231
0,8361,0.0005908365,0.0004007148,0.6212215,0.5528305,0.0004393458,0.5836127,1,1.062323
0,8364,0.0005807309,0.0003938628,0.6189962,0.5507951,0.0004321264,0.5814314,1,1.062337
0,8367,0.0005708218,0.0003871441,0.6167889,0.5487766,0.0004250469,0.5792682,1,1.06235
0,8370,0.0005611047,0.0003805555,0.6145995,0.5467745,0.0004181041,0.5771229,1,1.062362
0,8373,0.0005515754,0.0003740943,0.6124278,0.5447888,0.000411295,0.5749953,1,1.062375
0,8376,0.0005422299,0.0003677577,0.6102735,0.5428193,0.0004046165,0.5728851,1,1.062388
0,8379,0.0005330641,0.000361543,0.6081365,0.5408659,0.0003980659,0.5707923,1,1.062401
0,8382,0.0005240742,0.0003554476,0.6060167,0.5389283,0.0003916403,0.5687165,1,1.062413
0,8385,0.0005152573,0.0003494694,0.6039138,0.5370064,0.0003853377,0.5666577,1,1.062426
0,8388,0.0005066096,0.0003436059,0.6018276,0.5351,0.0003791552,0.5646157,1,1.062438
0,8391,0.0004981272,0.0003378545,0.599758,0.5332089,0.0003730903,0.5625902,1,1.062451
0,8394,0.0004898067,0.0003322129,0.5977048,0.531333,0.0003671404,0.5605811,1,1.062463
0,8397,0.0004816446,0.0003266787,0.5956679,0.5294722,0.0003613029,0.5585883,1,1.062475
0,8400,0.0004736376,0.0003212497,0.593647,0.5276263,0.0003555754,0.5566115,1,1.062487
0,8403,0.0004657826,0.0003159237,0.591642,0.525795,0.0003499558,0.5546505,1,1.062499
0,8406,0.0004580772,0.0003106991,0.5896527,0.5239784,0.0003444424,0.5527053,1,1.062511
0,8409,0.0004505177,0.0003055735,0.587679,0.5221761,0.0003390326,0.5507758,1,1.062523
0,8412,0.0004431012,0.0003005449,0.5857207,0.5203881,0.0003337242,0.5488615,1,1.062535
0,8415,0.0004358248,0.0002956112,0.5837775,0.5186142,0.0003285151,0.5469625,1,1.062547
0,8418,0.0004286856,0.0002907704,0.5818495,0.5168543,0.0003234032,0.5450786,1,1.062559
0,8421,0.0004216807,0.0002860208,0.5799364,0.5151082,0.0003183866,0.5432096,1,1.06257
0,8424,0.0004148078,0.0002813607,0.5780381,0.5133757,0.0003134636,0.5413553,1,1.062582
0,8427,0.0004080641,0.0002767883,0.5761544,0.5116568,0.0003086323,0.5395157,1,1.062593
0,8430,0.0004014471,0.0002723016,0.5742851,0.5099512,0.0003038906,0.5376905,1,1.062605
0,8433,0.0003949541,0.0002678991,0.5724301,0.5082589,0.0002992369,0.5358796,1,1.062616
0,8436,0.0003885828,0.000263579,0.5705893,0.5065797,0.0002946694,0.5340828,1,1.062627
0,8439,0.0003823306,0.0002593398,0.5687625,0.5049135,0.0002901863,0.5323,1,1.062639
0,8442,0.0003761953,0.0002551797,0.5669495,0.5032601,0.000285786,0.5305311,1,1.06265
0,8445,0.0003701745,0.0002510973,0.5651503,0.5016194,0.0002814668,0.5287759,1,1.062661
0,8448,0.000364266,0.0002470911,0.5633646,0.4999913,0.0002772273,0.5270343,1,1.062672
0,8451,0.0003584676,0.0002431595,0.5615924,0.4983757,0.0002730657,0.5253061,1,1.062683
0,8454,0.0003527771,0.0002393011,0.5598335,0.4967723,0.0002689805,0.5235912,1,1.062694
0,8457,0.0003471924,0.0002355143,0.5580878,0.4951811,0.0002649702,0.5218894,1,1.062705
0,8460,0.0003417114,0.0002317979,0.556355,0.493602,0.0002610334,0.5202007,1,1.062715
0,8463,0.0003363321,0.0002281504,0.5546352,0.4920348,0.0002571686,0.5185249,1,1.062726
0,8466,0.0003310525,0.0002245706,0.5529281,0.4904794,0.0002533745,0.5168617,1,1.062737
0,8469,0.0003258706,0.000221057,0.5512336,0.4889357,0.0002496495,0.5152113,1,1.062747
0,8472,0.0003207845,0.0002176083,0.5495517,0.4874036,0.0002459924,0.5135732,1,1.062758
0,8475,0.0003157923,0.0002142233,0.5478821,0.4858829,0.0002424018,0.5119476,1,1.062768
0,8478,0.0003108922,0.0002109007,0.5462247,0.4843736,0.0002388764,0.5103341,1,1.062779
0,8481,0.0003060824,0.0002076394,0.5445794,0.4828754,0.0002354149,0.5087329,1,1.062789
0,8484,0.0003013613,0.0002044382,0.5429462,0.4813884,0.0002320163,0.5071435,1,1.062799
0,8487,0.000296727,0.0002012958,0.5413249,0.4799123,0.0002286791,0.505566,1,1.06281
0,8490,0.0002921778,0.0001982112,0.5397152,0.4784472,0.0002254021,0.5040002,1,1.06282
0,8493,0.000287712,0.0001951831,0.5381172,0.4769927,0.0002221843,0.5024461,1,1.06283
0,8496,0.0002833281,0.0001922105,0.5365307,0.475549,0.0002190244,0.5009034,1,1.06284
0,8499,0.0002790244,0.0001892923,0.5349556,0.4741157,0.0002159213,0.4993722,1,1.06285
0,8502,0.0002747996,0.0001864276,0.5333918,0.4726929,0.0002128741,0.4978522,1,1.06286
0,8505,0.0002706519,0.0001836151,0.5318391,0.4712805,0.0002098815,0.4963433,1,1.06287
0,8508,0.00026658,0.0001808541,0.5302975,0.4698782,0.0002069425,0.4948454,1,1.06288
0,8511,0.0002625822,0.0001781433,0.5287668,0.4684861,0.0002040561,0.4933586,1,1.062889
0,8514,0.0002586574,0.0001754819,0.527247,0.467104,0.0002012212,0.4918824,1,1.062899
0,8517,0.0002548038,0.000172869,0.5257378,0.4657318,0.000198437,0.490417,1,1.062909
0,8520,0.0002510204,0.0001703035,0.5242392,0.4643694,0.0001957023,0.4889622,1,1.062919
0,8523,0.0002473057,0.0001677846,0.5227512,0.4630167,0.0001930163,0.4875178,1,1.062928
0,8526,0.0002436583,0.0001653114,0.5212736,0.4616737,0.0001903781,0.4860839,1,1.062938
0,8529,0.0002400771,0.000162883,0.5198062,0.4603401,0.0001877866,0.4846602,1,1.062947
0,8532,0.0002365607,0.0001604985,0.5183491,0.459016,0.0001852411,0.4832467,1,1.062956
0,8535,0.0002331078,0.0001581572,0.516902,0.4577012,0.0001827406,0.4818432,1,1.062966
0,8538,0.0002297174,0.0001558582,0.5154648,0.4563957,0.0001802844,0.4804497,1,1.062975
0,8541,0.0002263881,0.0001536006,0.5140376,0.4550993,0.0001778714,0.479066,1,1.062984
0,8544,0.0002231189,0.0001513838,0.5126202,0.4538119,0.000175501,0.4776921,1,1.062994
0,8547,0.0002199085,0.0001492068,0.5112124,0.4525335,0.0001731723,0.4763279,1,1.063003
0,8550,0.0002167558,0.000147069,0.5098142,0.4512639,0.0001708846,0.4749732,1,1.063012
0,8553,0.0002136598,0.0001449696,0.5084255,0.4500031,0.0001686369,0.473628,1,1.063021
0,8556,0.0002106193,0.0001429078,0.5070462,0.448751,0.0001664287,0.4722922,1,1.06303
0,8559,0.0002076334,0.0001408831,0.5056762,0.4475076,0.0001642591,0.4709657,1,1.063039
0,8562,0.0002047011,0.0001388946,0.5043154,0.4462726,0.0001621275,0.4696484,1,1.063048
0,8565,0.0002018212,0.0001369417,0.5029638,0.445046,0.000160033,0.4683401,1,1.063057
0,8568,0.0001989928,0.0001350238,0.5016211,0.4438279,0.0001579751,0.4670409,1,1.063066
0,8571,0.0001962148,0.00013314,0.5002875,0.4426179,0.000155953,0.4657505,1,1.063074
0,8574,0.0001934864,0.0001312899,0.4989626,0.4414162,0.000153966,0.464469,1,1.063083
0,8577,0.0001908066,0.0001294726,0.4976465,0.4402225,0.0001520134,0.4631962,1,1.063092
0,8580,0.0001881745,0.0001276877,0.4963391,0.4390369,0.0001500947,0.4619321,1,1.063101
0,8583,0.000185589,0.0001259345,0.4950403,0.4378592,0.0001482091,0.4606766,1,1.063109
0,8586,0.0001830494,0.0001242123,0.4937499,0.4366894,0.000146356,0.4594295,1,1.063118
0,8589,0.0001805547,0.0001225206,0.4924681,0.4355274,0.0001445347,0.4581908,1,1.063126
0,8592,0.000178104,0.0001208587,0.4911945,0.434373,0.0001427447,0.4569604,1,1.063135
0,8595,0.0001756967,0.0001192262,0.4899292,0.4332263,0.0001409855,0.4557383,1,1.063143
